Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
6.0,12.0,1.93,18.0,0.0444,1.0,0.0,-1.0,1.8856,18.0000,0.0444,0.0363,0.6074,0.3562,1077.9,645.492,0.0,412.092,20.316000000000003,1057.584,0.0009277298450691158
6.0,12.0,1.93,18.0,0.0446,1.0,0.0,-1.0,1.8854,18.0000,0.0446,0.0365,0.6079,0.3562,1090.668,652.44,0.0,417.13200000000006,21.107999999999997,1069.5720000000001,0.0009168692947808133
6.0,12.0,1.93,18.0,0.0448,1.0,0.0,-1.0,1.8852,18.0000,0.0448,0.0367,0.6083,0.3562,1103.544,659.448,0.0,422.196,21.9,1081.632,0.0009061713896319493
6.0,12.0,1.93,18.0,0.045,1.0,0.0,-1.0,1.8850,18.0000,0.0450,0.0369,0.6087,0.3561,1116.516,666.504,0.0,427.29600000000005,22.728,1093.788,0.0008956432330571169
6.0,12.0,1.93,18.0,0.0452,1.0,0.0,-1.0,1.8848,18.0000,0.0452,0.0371,0.6091,0.3561,1129.596,673.608,0.0,432.432,23.567999999999998,1106.04,0.0008852722566298039
6.0,12.0,1.93,18.0,0.0454,1.0,0.0,-1.0,1.8846,18.0000,0.0454,0.0373,0.6095,0.3560,1142.784,680.76,0.0,437.604,24.419999999999995,1118.364,0.0008750560035842293
6.0,12.0,1.93,18.0,0.0456,1.0,0.0,-1.0,1.8844,18.0000,0.0456,0.0375,0.6099,0.3560,1156.068,687.972,0.0,442.812,25.296,1130.784,0.0008650010207012044
6.0,12.0,1.93,18.0,0.0458,1.0,0.0,-1.0,1.8842,18.0000,0.0458,0.0377,0.6103,0.3560,1169.472,695.232,0.0,448.04400000000004,26.183999999999997,1143.288,0.0008550867399989055
6.0,12.0,1.93,18.0,0.046,1.0,0.0,-1.0,1.8840,18.0000,0.0460,0.0379,0.6107,0.3559,1182.972,702.552,0.0,453.324,27.096,1155.8760000000002,0.0008453285453924522
6.0,12.0,1.93,18.0,0.0462,1.0,0.0,-1.0,1.8838,18.0000,0.0462,0.0381,0.6112,0.3559,1196.568,709.92,0.0,458.62800000000004,28.008000000000003,1168.56,0.0008357235025506282
6.0,12.0,1.93,18.0,0.0464,1.0,0.0,-1.0,1.8836,18.0000,0.0464,0.0383,0.6116,0.3559,1210.284,717.348,0.0,463.98,28.956000000000003,1181.328,0.0008262523506879376
6.0,12.0,1.93,18.0,0.0466,1.0,0.0,-1.0,1.8834,18.0000,0.0466,0.0385,0.6120,0.3558,1224.096,724.836,0.0,469.356,29.904,1194.192,0.0008169293911588633
6.0,12.0,1.93,18.0,0.0468,1.0,0.0,-1.0,1.8832,18.0000,0.0468,0.0387,0.6124,0.3558,1238.0159999999998,732.372,0.0,474.76800000000003,30.876000000000005,1207.1399999999999,0.0008077440033085196
6.0,12.0,1.93,18.0,0.047,1.0,0.0,-1.0,1.8830,18.0000,0.0470,0.0389,0.6128,0.3557,1252.044,739.968,0.0,480.22799999999995,31.848,1220.1839999999997,0.0007986939756110807
6.0,12.0,1.93,18.0,0.0472,1.0,0.0,-1.0,1.8828,18.0000,0.0472,0.0391,0.6132,0.3557,1266.168,747.6120000000001,0.0,485.712,32.843999999999994,1233.3239999999998,0.0007897846099411769
6.0,12.0,1.93,18.0,0.0474,1.0,0.0,-1.0,1.8826,18.0000,0.0474,0.0393,0.6136,0.3557,1280.4,755.316,0.0,491.23199999999997,33.852000000000004,1246.548,0.0007810059356451108
6.0,12.0,1.93,18.0,0.0476,1.0,0.0,-1.0,1.8824,18.0000,0.0476,0.0395,0.6141,0.3556,1294.7400000000002,763.0799999999999,0.0,496.788,34.872,1259.868,0.0007723558397825045
6.0,12.0,1.93,18.0,0.0478,1.0,0.0,-1.0,1.8822,18.0000,0.0478,0.0397,0.6145,0.3556,1309.188,770.9039999999999,0.0,502.38,35.903999999999996,1273.284,0.000763832237997904
6.0,12.0,1.93,18.0,0.048,1.0,0.0,-1.0,1.8820,18.0000,0.0480,0.0399,0.6149,0.3556,1323.732,778.788,0.0,508.0079999999999,36.936,1286.7959999999998,0.0007554399228846927
6.0,12.0,1.93,18.0,0.0482,1.0,0.0,-1.0,1.8818,18.0000,0.0482,0.0401,0.6153,0.3555,1338.384,786.732,0.0,513.66,37.992,1300.392,0.0007471697210964865
6.0,12.0,1.93,18.0,0.0484,1.0,0.0,-1.0,1.8816,18.0000,0.0484,0.0403,0.6157,0.3555,1353.132,794.7239999999999,0.0,519.36,39.048,1314.096,0.0007390261999568408
6.0,12.0,1.93,18.0,0.0486,1.0,0.0,-1.0,1.8814,18.0000,0.0486,0.0405,0.6161,0.3554,1367.988,802.788,0.0,525.096,40.104,1327.884,0.0007310005643324356
6.0,12.0,1.93,18.0,0.0488,1.0,0.0,-1.0,1.8812,18.0000,0.0488,0.0407,0.6165,0.3554,1382.952,810.9119999999999,0.0,530.8679999999999,41.172,1341.78,0.0007230908954179176
6.0,12.0,1.93,18.0,0.049,1.0,0.0,-1.0,1.8810,18.0000,0.0490,0.0409,0.6169,0.3554,1398.012,819.096,0.0,536.664,42.251999999999995,1355.76,0.0007153014423338283
6.0,12.0,1.93,18.0,0.0492,1.0,0.0,-1.0,1.8808,18.0000,0.0492,0.0411,0.6174,0.3553,1413.168,827.3400000000001,0.0,542.5079999999999,43.332,1369.8480000000002,0.0007076299491638645
6.0,12.0,1.93,18.0,0.0494,1.0,0.0,-1.0,1.8806,18.0000,0.0494,0.0413,0.6178,0.3553,1428.432,835.644,0.0,548.3879999999999,44.412,1384.032,0.0007000683266686829
6.0,12.0,1.93,18.0,0.0496,1.0,0.0,-1.0,1.8804,18.0000,0.0496,0.0415,0.6182,0.3552,1443.8039999999999,844.0079999999998,0.0,554.292,45.492,1398.3120000000001,0.0006926147870486576
6.0,12.0,1.93,18.0,0.0498,1.0,0.0,-1.0,1.8802,18.0000,0.0498,0.0417,0.6186,0.3552,1459.26,852.4440000000001,0.0,560.2439999999999,46.571999999999996,1412.6879999999999,0.0006852788399599797
6.0,12.0,1.93,18.0,0.05,1.0,0.0,-1.0,1.8800,18.0000,0.0500,0.0419,0.6190,0.3552,1474.824,860.94,0.0,566.2199999999999,47.651999999999994,1427.172,0.0006780470076429458
6.0,12.0,1.93,18.0,0.06,1.0,0.0,-1.0,1.8700,18.0000,0.0600,0.0519,0.6397,0.3533,2365.248,1379.328,0.0,911.856,74.06400000000001,2291.1839999999997,0.0004227886462645777
6.0,12.0,1.93,18.0,0.07,1.0,0.0,-1.0,1.8600,18.0000,0.0700,0.0619,0.6603,0.3514,3509.9519999999998,2131.14,0.0,1350.0839999999998,28.727999999999994,3481.224,0.00028490418102583744
6.0,12.0,1.93,18.0,0.08,1.0,0.0,-1.0,1.8500,18.0000,0.0800,0.0719,0.6810,0.3495,5074.308,3190.908,1.572,1879.056,2.7840000000000003,5071.523999999999,0.00019707120655663787
6.0,12.0,1.93,18.0,0.09,1.0,0.0,-1.0,1.8400,18.0000,0.0900,0.0819,0.7016,0.3476,7109.76,4614.12,4.932,2490.648,0.07200000000000001,7109.687999999999,0.00014065172382752723
6.0,12.0,1.93,18.0,0.1,1.0,0.0,-1.0,1.8300,18.0000,0.1000,0.0919,0.7223,0.3457,9585.648,6406.127999999999,9.576,3169.9440000000004,0.0,9585.648,0.00010432262899701721
6.0,12.0,1.93,18.0,0.11,1.0,0.0,-1.0,1.8200,18.0000,0.1100,0.1019,0.7429,0.3438,12411.047999999999,8499.504,16.223999999999997,3895.332,0.0,12411.047999999999,8.057337301410809e-05
6.0,12.0,1.93,18.0,0.12,1.0,0.0,-1.0,1.8100,18.0000,0.1200,0.1119,0.7636,0.3419,15426.348,10761.431999999999,25.692,4639.235999999999,0.0,15426.348,6.482415669606312e-05
6.0,12.0,1.93,18.0,0.13,1.0,0.0,-1.0,1.8000,18.0000,0.1300,0.1219,0.7842,0.3401,18441.168,13032.408,39.024,5369.736,0.0,18441.168,5.422650018697297e-05
6.0,12.0,1.93,18.0,0.14,1.0,0.0,-1.0,1.7900,18.0000,0.1400,0.1319,0.8049,0.3382,21279.816,15169.548000000003,57.58800000000001,6052.668,0.0,21279.816,4.6992887532486185e-05
6.0,12.0,1.93,18.0,0.15,1.0,0.0,-1.0,1.7800,18.0000,0.1500,0.1419,0.8256,0.3363,23804.796,17067.444,83.112,6654.24,0.0,23804.796,4.200834151235743e-05
6.0,12.0,1.93,18.0,0.16,1.0,0.0,-1.0,1.7700,18.0000,0.1600,0.1519,0.8462,0.3344,25915.631999999998,18654.06,117.768,7143.804,0.0,25915.631999999998,3.858674949543967e-05
6.0,12.0,1.93,18.0,0.17,1.0,0.0,-1.0,1.7600,18.0000,0.1700,0.1619,0.8669,0.3325,27538.608,19877.82,164.268,7496.508,0.0,27538.608,3.6312656035482984e-05
6.0,12.0,1.93,18.0,0.18,1.0,0.0,-1.0,1.7500,18.0000,0.1800,0.1719,0.8875,0.3306,28621.368000000002,20699.976000000002,225.912,7695.480000000001,0.0,28621.368000000002,3.493893094138617e-05
6.0,12.0,1.93,18.0,0.19,1.0,0.0,-1.0,1.7400,18.0000,0.1900,0.1819,0.9082,0.3287,29136.396,21096.516000000003,306.564,7733.3279999999995,0.0,29136.396,3.4321334731996365e-05
6.0,12.0,1.93,18.0,0.2,1.0,0.0,-1.0,1.7300,18.0000,0.2000,0.1919,0.9288,0.3268,29088.804,21065.496,410.604,7612.704,0.0,29088.804,3.4377487640949416e-05
6.0,12.0,1.93,18.0,0.21,1.0,0.0,-1.0,1.7200,18.0000,0.2100,0.2019,0.9495,0.3249,28521.996,20633.304,542.796,7345.896000000001,0.0,28521.996,3.506065985003294e-05
6.0,12.0,1.93,18.0,0.22,1.0,0.0,-1.0,1.7100,18.0000,0.2200,0.2119,0.9701,0.3231,27516.048,19854.456,708.096,6953.484,0.0,27516.048,3.634242824405598e-05
6.0,12.0,1.93,18.0,0.23,1.0,0.0,-1.0,1.7000,18.0000,0.2300,0.2219,0.9908,0.3212,26178.18,18804.336,911.556,6462.2880000000005,0.0,26178.18,3.819975261840204e-05
6.0,12.0,1.93,18.0,0.24,1.0,0.0,-1.0,1.6900,18.0000,0.2400,0.2319,1.0114,0.3193,24628.44,17567.388,1158.2759999999998,5902.776,0.0,24628.44,4.060346493728389e-05
6.0,12.0,1.93,18.0,0.25,1.0,0.0,-1.0,1.6800,18.0000,0.2500,0.2419,1.0321,0.3174,22984.992,16225.187999999998,1453.44,5306.364,0.0,22984.992,4.3506649904424595e-05
6.0,12.0,1.93,18.0,0.26,1.0,0.0,-1.0,1.6700,18.0000,0.2600,0.2519,1.0528,0.3155,21273.456,14847.815999999999,1722.8160000000003,4702.812,0.0,21273.456,4.700693671963785e-05
6.0,12.0,1.93,18.0,0.27,1.0,0.0,-1.0,1.6600,18.0000,0.2700,0.2619,1.0734,0.3136,19725.996,13489.547999999999,2118.2760000000003,4118.1720000000005,0.0,19725.996,5.069452513323028e-05
6.0,12.0,1.93,18.0,0.28,1.0,0.0,-1.0,1.6500,18.0000,0.2800,0.2719,1.0941,0.3117,18335.016000000003,12188.424,2573.376,3573.2159999999994,0.0,18335.016000000003,5.45404487239062e-05
6.0,12.0,1.93,18.0,0.29,1.0,0.0,-1.0,1.6400,18.0000,0.2900,0.2819,1.1147,0.3098,17140.86,10968.264000000001,3089.9639999999995,3082.6440000000002,0.0,17140.86,5.8340129958473494e-05
6.0,12.0,1.93,18.0,0.3,1.0,0.0,-1.0,1.6300,18.0000,0.3000,0.2919,1.1354,0.3079,16164.912,9841.608,3668.2919999999995,2655.012,0.0,16164.912,6.18623844039485e-05
6.0,12.0,1.93,18.0,0.31,1.0,0.0,-1.0,1.6200,18.0000,0.3100,0.3019,1.1560,0.3061,15412.956,8812.92,4306.812,2293.236,0.0,15412.956,6.488048107060061e-05
6.0,12.0,1.93,18.0,0.32,1.0,0.0,-1.0,1.6100,18.0000,0.3200,0.3119,1.1767,0.3042,14879.028000000002,7881.143999999999,5002.416,1995.4679999999998,0.0,14879.028000000002,6.720869132042765e-05
6.0,12.0,1.93,18.0,0.33,1.0,0.0,-1.0,1.6000,18.0000,0.3300,0.3219,1.1973,0.3023,14461.464,7041.888000000001,5663.22,1756.356,0.0,14461.464,6.91492922155046e-05
6.0,12.0,1.93,18.0,0.34,1.0,0.0,-1.0,1.5900,18.0000,0.3400,0.3319,1.2180,0.3004,14302.164000000002,6288.8279999999995,6445.103999999999,1568.232,0.0,14302.164000000002,6.991948910668342e-05
6.0,12.0,1.93,18.0,0.35,1.0,0.0,-1.0,1.5800,18.0000,0.3500,0.3419,1.2386,0.2985,14294.795999999998,5614.824,7257.684,1422.288,0.0,14294.795999999998,6.995552787182133e-05
6.0,12.0,1.93,18.0,0.36,1.0,0.0,-1.0,1.5700,18.0000,0.3600,0.3519,1.2593,0.2966,14411.832000000002,5012.508,8089.716,1309.596,0.0,14411.832000000002,6.938743110521964e-05
6.0,12.0,1.93,18.0,0.37,1.0,0.0,-1.0,1.5600,18.0000,0.3700,0.3619,1.2800,0.2947,14556.168000000001,4474.752,8859.624,1221.78,0.0,14556.168000000001,6.86993994573297e-05
6.0,12.0,1.93,18.0,0.38,1.0,0.0,-1.0,1.5500,18.0000,0.3800,0.3719,1.3006,0.2928,14830.344000000001,3994.8239999999996,9683.988000000001,1151.52,0.0,14830.344000000001,6.74293192389873e-05
6.0,12.0,1.93,18.0,0.39,1.0,0.0,-1.0,1.5400,18.0000,0.3900,0.3819,1.3213,0.2909,15143.556,3566.544,10484.207999999999,1092.792,0.0,15143.556,6.603468828589533e-05
6.0,12.0,1.93,18.0,0.4,1.0,0.0,-1.0,1.5300,18.0000,0.4000,0.3919,1.3419,0.2891,15420.528000000002,3184.2960000000003,11195.315999999999,1040.916,0.0,15420.528000000002,6.484862256337784e-05
6.0,12.0,1.93,18.0,0.41,1.0,0.0,-1.0,1.5200,18.0000,0.4100,0.4019,1.3626,0.2872,15737.628,2843.04,11902.104,992.4840000000002,0.0,15737.628,6.354197722808036e-05
6.0,12.0,1.93,18.0,0.42,1.0,0.0,-1.0,1.5100,18.0000,0.4200,0.4119,1.3832,0.2853,16029.983999999999,2538.276,12546.539999999997,945.1560000000001,0.0,16029.983999999999,6.238309408169091e-05
6.0,12.0,1.93,18.0,0.43,1.0,0.0,-1.0,1.5000,18.0000,0.4300,0.4219,1.4039,0.2834,16238.508000000002,2266.008,13074.96,897.54,0.0,16238.508000000002,6.158201233758668e-05
6.0,12.0,1.93,18.0,0.44,1.0,0.0,-1.0,1.4900,18.0000,0.4400,0.4319,1.4245,0.2815,16431.792,2022.66,13560.24,848.892,0.0,16431.792,6.0857635004143184e-05
6.0,12.0,1.93,18.0,0.45,1.0,0.0,-1.0,1.4800,18.0000,0.4500,0.4419,1.4452,0.2796,16532.676,1805.1000000000001,13928.568,799.008,0.0,16532.676,6.048627578499694e-05
6.0,12.0,1.93,18.0,0.46,1.0,0.0,-1.0,1.4700,18.0000,0.4600,0.4519,1.4659,0.2777,16593.984,1610.52,14235.432,748.032,0.0,16593.984,6.0262803676320284e-05
6.0,12.0,1.93,18.0,0.47,1.0,0.0,-1.0,1.4600,18.0000,0.4700,0.4619,1.4865,0.2758,16562.1,1436.448,14429.328,696.312,0.0,16562.1,6.03788166959504e-05
6.0,12.0,1.93,18.0,0.48,1.0,0.0,-1.0,1.4500,18.0000,0.4800,0.4719,1.5072,0.2739,16466.436,1280.6999999999998,14541.408,644.34,0.0,16466.436,6.07295956453479e-05
6.0,12.0,1.93,18.0,0.49,1.0,0.0,-1.0,1.4400,18.0000,0.4900,0.4819,1.5278,0.2720,16318.104000000001,1141.308,14584.164,592.6320000000001,0.0,16318.104000000001,6.128162928732406e-05
6.0,12.0,1.93,18.0,0.5,1.0,0.0,-1.0,1.4300,18.0000,0.5000,0.4919,1.5485,0.2702,16096.403999999999,1016.5559999999999,14538.096000000001,541.752,0.0,16096.403999999999,6.212567726307069e-05
6.0,12.0,1.93,18.0,0.51,1.0,0.0,-1.0,1.4200,18.0000,0.5100,0.5019,1.5691,0.2683,15821.748,904.884,14424.672,492.192,0.0,15821.748,6.32041415398602e-05
6.0,12.0,1.93,18.0,0.52,1.0,0.0,-1.0,1.4100,18.0000,0.5200,0.5119,1.5898,0.2664,15507.132000000001,804.936,14257.800000000001,444.408,0.0,15507.132000000001,6.448645694123194e-05
6.0,12.0,1.93,18.0,0.53,1.0,0.0,-1.0,1.4000,18.0000,0.5300,0.5219,1.6104,0.2645,15146.243999999999,715.4760000000001,14031.984,398.77199999999993,0.0,15146.243999999999,6.602296912686736e-05
6.0,12.0,1.93,18.0,0.54,1.0,0.0,-1.0,1.3900,18.0000,0.5400,0.5319,1.6311,0.2626,14755.619999999999,635.436,13764.552,355.632,0.0,14755.619999999999,6.777078835047257e-05
6.0,12.0,1.93,18.0,0.55,1.0,0.0,-1.0,1.3800,18.0000,0.5500,0.5419,1.6517,0.2607,14343.432,563.8199999999999,13464.419999999998,315.192,0.0,14343.432,6.971832124975389e-05
6.0,12.0,1.93,18.0,0.56,1.0,0.0,-1.0,1.3700,18.0000,0.5600,0.5519,1.6724,0.2588,13920.419999999998,499.76400000000007,13143.036,277.62,0.0,13920.419999999998,7.183691296670647e-05
6.0,12.0,1.93,18.0,0.57,1.0,0.0,-1.0,1.3600,18.0000,0.5700,0.5619,1.6931,0.2569,13487.412,442.48799999999994,12801.888,243.036,0.0,13487.412,7.414320849693032e-05
6.0,12.0,1.93,18.0,0.58,1.0,0.0,-1.0,1.3500,18.0000,0.5800,0.5719,1.7137,0.2550,13055.196,391.29599999999994,12452.460000000003,211.44,0.0,13055.196,7.659785421835107e-05
6.0,12.0,1.93,18.0,0.59,1.0,0.0,-1.0,1.3400,18.0000,0.5900,0.5819,1.7344,0.2532,12629.687999999998,345.564,12101.292,182.832,0.0,12629.687999999998,7.917851969106443e-05
6.0,12.0,1.93,18.0,0.6,1.0,0.0,-1.0,1.3300,18.0000,0.6000,0.5919,1.7550,0.2513,12215.676000000001,304.72799999999995,11753.832,157.11599999999999,0.0,12215.676000000001,8.186202711990723e-05
6.0,12.0,1.93,18.0,0.61,1.0,0.0,-1.0,1.3200,18.0000,0.6100,0.6019,1.7757,0.2494,11817.936000000002,268.284,11415.468,134.196,0.0,11817.936000000002,8.461714465199337e-05
6.0,12.0,1.93,18.0,0.62,1.0,0.0,-1.0,1.3100,18.0000,0.6200,0.6119,1.7963,0.2475,11440.368,235.788,11090.664,113.90400000000001,0.0,11440.368,8.740977562959513e-05
6.0,12.0,1.93,18.0,0.63,1.0,0.0,-1.0,1.3000,18.0000,0.6300,0.6219,1.8170,0.2456,11084.423999999999,206.844,10781.472,96.09599999999999,0.0,11084.423999999999,9.021668604521084e-05
6.0,12.0,1.93,18.0,0.64,1.0,0.0,-1.0,1.2900,18.0000,0.6400,0.6319,1.8376,0.2437,10752.984,181.068,10491.336,80.58,0.0,10752.984,9.29974414543907e-05
6.0,12.0,1.93,18.0,0.65,1.0,0.0,-1.0,1.2800,18.0000,0.6500,0.6419,1.8583,0.2418,10447.968,158.148,10222.668,67.152,0.0,10447.968,9.571239115586877e-05
6.0,12.0,1.93,18.0,0.66,1.0,0.0,-1.0,1.2700,18.0000,0.6600,0.6519,1.8789,0.2399,10167.323999999999,137.784,9973.92,55.62,0.0,10167.323999999999,9.835429656810387e-05
6.0,12.0,1.93,18.0,0.67,1.0,0.0,-1.0,1.2600,18.0000,0.6700,0.6619,1.8996,0.2380,9913.392,119.71200000000002,9747.888,45.792,0.0,9913.392,0.00010087364647741157
6.0,12.0,1.93,18.0,0.68,1.0,0.0,-1.0,1.2500,18.0000,0.6800,0.6719,1.9203,0.2362,9683.64,103.69200000000001,9542.484,37.464000000000006,0.0,9683.64,0.00010326695333572914
6.0,12.0,1.93,18.0,0.69,1.0,0.0,-1.0,1.2400,18.0000,0.6900,0.6819,1.9409,0.2343,9479.279999999999,89.52,9359.279999999999,30.468000000000004,0.0,9479.279999999999,0.00010549324421264063
6.0,12.0,1.93,18.0,0.7,1.0,0.0,-1.0,1.2300,18.0000,0.7000,0.6919,1.9616,0.2324,9296.436,77.00399999999999,9194.807999999999,24.624000000000002,0.0,9296.436,0.00010756810459406164
6.0,12.0,1.93,18.0,0.71,1.0,0.0,-1.0,1.2200,18.0000,0.7100,0.7019,1.9822,0.2305,9136.488000000001,65.964,9050.736,19.788,0.0,9136.488000000001,0.00010945124647457533
6.0,12.0,1.93,18.0,0.72,1.0,0.0,-1.0,1.2100,18.0000,0.7200,0.7119,2.0029,0.2286,8992.991999999998,56.25600000000001,8920.944,15.803999999999998,0.0,8992.991999999998,0.000111197697051215
6.0,12.0,1.93,18.0,0.73,1.0,0.0,-1.0,1.2000,18.0000,0.7300,0.7219,2.0235,0.2267,8871.684000000001,47.72399999999999,8811.42,12.54,0.0,8871.684000000001,0.00011271817165715098
6.0,12.0,1.93,18.0,0.74,1.0,0.0,-1.0,1.1900,18.0000,0.7400,0.7319,2.0442,0.2248,8759.22,40.26,8709.072,9.888,0.0,8759.22,0.0001141654165553554
6.0,12.0,1.93,18.0,0.75,1.0,0.0,-1.0,1.1800,18.0000,0.7500,0.7419,2.0648,0.2229,8663.184000000001,33.744,8621.687999999998,7.752000000000001,0.0,8663.184000000001,0.00011543100088835697
6.0,12.0,1.93,18.0,0.76,1.0,0.0,-1.0,1.1700,18.0000,0.7600,0.7519,2.0855,0.2210,8581.812,28.067999999999998,8547.696000000002,6.036,0.0,8581.812,0.00011652550766667926
6.0,12.0,1.93,18.0,0.77,1.0,0.0,-1.0,1.1600,18.0000,0.7700,0.7619,2.1061,0.2191,8502.815999999999,23.160000000000004,8474.975999999999,4.68,0.0,8502.815999999999,0.00011760809595315248
6.0,12.0,1.93,18.0,0.78,1.0,0.0,-1.0,1.1500,18.0000,0.7800,0.7719,2.1268,0.2173,8435.196,18.912,8412.684000000001,3.5999999999999996,0.0,8435.196,0.00011855089081510377
6.0,12.0,1.93,18.0,0.79,1.0,0.0,-1.0,1.1400,18.0000,0.7900,0.7819,2.1475,0.2154,8378.099999999999,15.347999999999999,8359.992,2.7600000000000002,0.0,8378.099999999999,0.00011935880450221413
6.0,12.0,1.93,18.0,0.8,1.0,0.0,-1.0,1.1300,18.0000,0.8000,0.7919,2.1681,0.2135,8317.392,12.227999999999998,8303.064,2.0999999999999996,0.0,8317.392,0.00012022999517156339
6.0,12.0,1.93,18.0,0.81,1.0,0.0,-1.0,1.1200,18.0000,0.8100,0.8019,2.1888,0.2116,8258.964,9.588000000000001,8247.78,1.584,0.0,8258.964,0.00012108056167819596
6.0,12.0,1.93,18.0,0.82,1.0,0.0,-1.0,1.1100,18.0000,0.8200,0.8119,2.2094,0.2097,8202.312,7.38,8193.744,1.188,0.0,8202.312,0.00012191684490909393
6.0,12.0,1.93,18.0,0.83,1.0,0.0,-1.0,1.1000,18.0000,0.8300,0.8219,2.2301,0.2078,8151.995999999999,5.555999999999999,8145.552,0.8879999999999999,0.0,8151.995999999999,0.00012266934380242582
6.0,12.0,1.93,18.0,0.84,1.0,0.0,-1.0,1.0900,18.0000,0.8400,0.8319,2.2507,0.2059,8106.0599999999995,4.055999999999999,8101.356,0.66,0.0,8106.0599999999995,0.00012336449520482207
6.0,12.0,1.93,18.0,0.85,1.0,0.0,-1.0,1.0800,18.0000,0.8500,0.8419,2.2714,0.2040,8050.512,2.844,8047.176000000001,0.492,0.0,8050.512,0.00012421570205721076
6.0,12.0,1.93,18.0,0.86,1.0,0.0,-1.0,1.0700,18.0000,0.8600,0.8519,2.2920,0.2021,7993.32,1.896,7991.064,0.36000000000000004,0.0,7993.32,0.00012510446222595867
6.0,12.0,1.93,18.0,0.87,1.0,0.0,-1.0,1.0600,18.0000,0.8700,0.8619,2.3127,0.2003,7934.616,1.1760000000000002,7933.1759999999995,0.264,0.0,7934.616,0.00012603004354590065
6.0,12.0,1.93,18.0,0.88,1.0,0.0,-1.0,1.0500,18.0000,0.8800,0.8719,2.3333,0.1984,7874.232,0.648,7873.392,0.192,0.0,7874.232,0.00012699651216778983
6.0,12.0,1.93,18.0,0.89,1.0,0.0,-1.0,1.0400,18.0000,0.8900,0.8819,2.3540,0.1965,7812.083999999999,0.28800000000000003,7811.652,0.132,0.0,7812.083999999999,0.00012800681610694408
6.0,12.0,1.93,18.0,0.9,1.0,0.0,-1.0,1.0300,18.0000,0.9000,0.8919,2.3747,0.1946,7748.424,0.084,7748.244000000001,0.096,0.0,7748.424,0.00012905850273552404
6.0,12.0,1.93,18.0,0.91,1.0,0.0,-1.0,1.0200,18.0000,0.9100,0.9019,2.3953,0.1927,7683.2159999999985,0.0,7683.143999999999,0.07200000000000001,0.0,7683.2159999999985,0.00013015383141642774
6.0,12.0,1.93,18.0,0.92,1.0,0.0,-1.0,1.0100,18.0000,0.9200,0.9119,2.4160,0.1908,7620.576,0.0,7620.528000000001,0.048,0.0,7620.576,0.000131223676530488
6.0,12.0,1.93,18.0,0.93,1.0,0.0,-1.0,1.0000,18.0000,0.9300,0.9219,2.4366,0.1889,7550.916000000001,0.0,7550.88,0.036000000000000004,0.0,7550.916000000001,0.00013243426360457457
6.0,12.0,1.93,18.0,0.94,1.0,0.0,-1.0,0.9900,18.0000,0.9400,0.9319,2.4573,0.1870,7486.968,0.0,7486.944,0.024,0.0,7486.968,0.00013356541660121963
6.0,12.0,1.93,18.0,0.95,1.0,0.0,-1.0,0.9800,18.0000,0.9500,0.9419,2.4779,0.1851,7413.671999999999,0.0,7413.647999999999,0.012,0.0,7413.671999999999,0.00013488592427612122
6.0,12.0,1.93,18.0,0.96,1.0,0.0,-1.0,0.9700,18.0000,0.9600,0.9519,2.4986,0.1833,7338.0960000000005,0.0,7338.084000000001,0.012,0.0,7338.0960000000005,0.00013627513185981757
6.0,12.0,1.93,18.0,0.97,1.0,0.0,-1.0,0.9600,18.0000,0.9700,0.9619,2.5192,0.1814,7261.032,0.0,7261.02,0.012,0.0,7261.032,0.00013772146989573934
6.0,12.0,1.93,18.0,0.98,1.0,0.0,-1.0,0.9500,18.0000,0.9800,0.9719,2.5399,0.1795,7182.780000000001,0.0,7182.768,0.0,0.0,7182.780000000001,0.0001392218611735289
6.0,12.0,1.93,18.0,0.99,1.0,0.0,-1.0,0.9400,18.0000,0.9900,0.9819,2.5605,0.1776,7103.568000000001,0.0,7103.556,0.0,0.0,7103.568000000001,0.00014077432636669344
6.0,12.0,1.93,18.0,1.0,1.0,0.0,-1.0,0.9300,18.0000,1.0000,0.9919,2.5812,0.1757,7023.576,0.0,7023.5639999999985,0.0,0.0,7023.576,0.0001423776150496556
6.0,12.0,1.93,18.0,1.01,1.0,0.0,-1.0,0.9200,18.0000,1.0100,1.0019,2.6019,0.1738,6942.888000000001,0.0,6942.888000000001,0.0,0.0,6942.888000000001,0.0001440322816672255
6.0,12.0,1.93,18.0,1.02,1.0,0.0,-1.0,0.9100,18.0000,1.0200,1.0119,2.6225,0.1719,6856.188,0.0,6856.188,0.0,0.0,6856.188,0.0001458536434531842
6.0,12.0,1.93,18.0,1.03,1.0,0.0,-1.0,0.9000,18.0000,1.0300,1.0219,2.6432,0.1700,6775.319999999999,0.0,6775.319999999999,0.0,0.0,6775.319999999999,0.00014759450476139875
6.0,12.0,1.93,18.0,1.04,1.0,0.0,-1.0,0.8900,18.0000,1.0400,1.0319,2.6638,0.1681,6694.056,0.0,6694.056,0.0,0.0,6694.056,0.00014938626148332194
6.0,12.0,1.93,18.0,1.05,1.0,0.0,-1.0,0.8800,18.0000,1.0500,1.0419,2.6845,0.1663,6610.86,0.0,6610.86,0.0,0.0,6610.86,0.00015126624977688228
