Z,A,E0,ThetaDeg,nu,cross,error,dataSet,,,,,,,,,,,,,,,
26,56,0.2988,90,0.17374,7132.476,142.64952,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.17574,7000.24,140.0048,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.17774,6833.632,136.67264,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.17974,6731.816,134.63632,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.18174,6644.508,132.89016,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.18374,6571.292,131.42584,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.18574,6511.7,130.234,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.18774,6465.316,129.30632,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.18974,6431.828,128.63656,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.19174,6372.184,127.44368,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.19374,6365.216,127.30432,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.19574,6370.312,127.40624,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.19774,6387.316,127.74632,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.19974,6416.02,128.3204,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.20174,6456.112,129.12224,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.20374,6507.488,130.14976,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.20574,6543.42,130.8684,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.20774,6618.872,132.37744,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.20974,6705.088,134.10176,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.21174,6801.912,136.03824,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.21374,6909.032,138.18064,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.21574,7026.344,140.52688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.21774,7153.64,143.0728,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.21974,7290.608,145.81216,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.22174,7437.04,148.7408,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.22374,7592.676,151.85352,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.22574,7744.568,154.89136,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.22774,7918.924,158.37848,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.22974,8101.392,162.02784,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.23174,8291.452,165.82904,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.2988,90,0.23374,8488.688,169.77376,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.00721,0,0,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.00921,0,0,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.01121,0.052,0.00104,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.01321,647.296,12.94592,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.01521,2.86,0.0572,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.01721,331.76,6.6352,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.01921,4962.88,99.2576,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.02121,161.668,3.23336,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.02321,1241.188,24.82376,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.02521,4521.088,90.42176,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.02721,1121.848,22.43696,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.02921,8363.524,167.27048,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.03121,2732.548,54.65096,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.03321,3689.816,73.79632,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.03521,4405.076,88.10152,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.03721,5044.468,100.88936,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.03921,5712.512,114.25024,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.04121,6396.156,127.92312,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.04321,7082.14,141.6428,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.04521,7757.672,155.15344,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.04721,8414.38,168.2876,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.04921,9042.436,180.84872,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.05121,9645.948,192.91896,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.05321,10224.708,204.49416,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.05521,10790.988,215.81976,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.05721,11347.908,226.95816,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.05921,11907.376,238.14752,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.06121,12471.368,249.42736,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.06321,13034.788,260.69576,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.06521,13604.5,272.09,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.06721,14166.776,283.33552,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.06921,14726.14,294.5228,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.07121,15267.564,305.35128,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.07321,15796.404,315.92808,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.07521,16298.256,325.96512,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.07721,16780.192,335.60384,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.07921,17235.192,344.70384,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.08121,17650.984,353.01968,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.08321,18041.348,360.82696,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.08521,18387.72,367.7544,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.08721,18704.296,374.08592,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.08921,18982.86,379.6572,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.09121,19207.24,384.1448,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.09321,19400.16,388.0032,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.09521,19536.504,390.73008,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.09721,19638.736,392.77472,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.09921,19696.768,393.93536,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.10121,19691.62,393.8324,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.10321,19655.636,393.11272,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.10521,19558.188,391.16376,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.10721,19430.892,388.61784,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.10921,19262.308,385.24616,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.11121,19032.26,380.6452,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.11321,18782.14,375.6428,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.11521,18498.064,369.96128,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.11721,18155.852,363.11704,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.11921,17806.828,356.13656,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.12121,17433.936,348.67872,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.12321,17008.628,340.17256,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.12521,16591.536,331.83072,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.12721,16161.808,323.23616,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.12921,15686.476,313.72952,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.13121,15234.232,304.68464,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.13321,14779.804,295.59608,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.13521,14286.844,285.73688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.13721,13829.816,276.59632,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.13921,13379.288,267.58576,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.14121,12896.208,257.92416,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.14321,12459.096,249.18192,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.14521,12034.724,240.69448,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.14721,11625.9,232.518,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.14921,11182.86,223.6572,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.15121,10800.036,216.00072,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.15321,10435.308,208.70616,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.15521,10090.704,201.81408,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.15721,9708.088,194.16176,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.15921,9394.528,187.89056,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.16121,9100.572,182.01144,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.16321,8774.324,175.48648,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.16521,8513.96,170.2792,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.16721,8272.212,165.44424,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.16921,8049.132,160.98264,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.17121,7792.616,155.85232,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.17321,7601.412,152.02824,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.17521,7427.004,148.54008,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.17721,7269.028,145.38056,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.17921,7127.276,142.54552,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.18121,6949.852,138.99704,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.18321,6835.608,136.71216,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.18521,6735.456,134.70912,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.18721,6649.032,132.98064,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.18921,6531.876,130.63752,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.19121,6470.932,129.41864,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.19321,6422.208,128.44416,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.19521,6385.288,127.70576,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.19721,6359.912,127.19824,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.19921,6309.472,126.18944,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.20121,6307.236,126.14472,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.20321,6315.66,126.3132,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.20521,6334.432,126.68864,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.20721,6363.344,127.26688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.20921,6402.24,128.0448,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.21121,6424.652,128.49304,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.21321,6484.868,129.69736,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.21521,6554.444,131.08888,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.21721,6633.328,132.66656,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.21921,6721.364,134.42728,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.22121,6818.24,136.3648,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.22321,6906.588,138.13176,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.22521,7022.756,140.45512,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.22721,7147.244,142.94488,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.22921,7279.844,145.59688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.23121,7420.296,148.40592,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.23321,7568.392,151.36784,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.23521,7723.716,154.47432,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.23721,7876.284,157.52568,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.23921,8046.584,160.93168,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.24121,8223.02,164.4604,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.24321,8405.176,168.10352,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.24521,8592.584,171.85168,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.24721,8784.776,175.69552,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.24921,8981.18,179.6236,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.25121,9175.972,183.51944,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.25321,9379.916,187.59832,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3208,90,0.25521,9586.148,191.72296,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.00971,0,0,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.01171,0,0,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.01371,0.052,0.00104,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.01571,703.82,14.0764,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.01771,3.796,0.07592,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.01971,23.712,0.47424,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.02171,33.8,0.676,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.02371,165.412,3.30824,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.02571,217.464,4.34928,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.02771,4010.448,80.20896,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.02971,1166.36,23.3272,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.03171,1367.704,27.35408,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.03371,1792.7,35.854,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.03571,2317.068,46.34136,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.03771,2669.004,53.38008,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.03971,3044.548,60.89096,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.04171,3439.436,68.78872,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.04371,3848.416,76.96832,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.04571,4265.872,85.31744,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.04771,4686.396,93.72792,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.04971,5107.648,102.15296,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.05171,5524.584,110.49168,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.05371,5941.416,118.82832,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.05571,6356.428,127.12856,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.05771,6777.056,135.54112,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.05971,7201.584,144.03168,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.06171,7636.72,152.7344,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.06371,8077.732,161.55464,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.06571,8529.04,170.5808,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.06771,8982.636,179.65272,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.06971,9442.004,188.84008,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.07171,9897.576,197.95152,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.07371,10353.46,207.0692,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.07571,10799.776,215.99552,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.07771,11241.984,224.83968,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.07971,11669.84,233.3968,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.08171,12090.156,241.80312,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.08371,12498.2,249.964,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.08571,12883.624,257.67248,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.08771,13259.376,265.18752,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.08971,13608.972,272.17944,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.09171,13945.88,278.9176,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.09371,14252.992,285.05984,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.09571,14544.556,290.89112,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.09771,14802.736,296.05472,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.09971,15042.664,300.85328,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.10171,15256.592,305.13184,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.10371,15428.4,308.568,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.10571,15582.164,311.64328,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.10771,15691.78,313.8356,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.10971,15781.48,315.6296,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.11171,15825.628,316.51256,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.11371,15848.976,316.97952,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.11571,15841.436,316.82872,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.11771,15783.144,315.66288,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.11971,15709.408,314.18816,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.12171,15586.948,311.73896,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.12371,15450.656,309.01312,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.12571,15287.792,305.75584,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.12771,15075.06,301.5012,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.12971,14858.272,297.16544,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.13171,14621.62,292.4324,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.13371,14334.944,286.69888,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.13571,14056.64,281.1328,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.13771,13736.164,274.72328,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.13971,13427.076,268.54152,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.14171,13109.72,262.1944,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.14371,12752.896,255.05792,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.14571,12419.576,248.39152,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.14771,12085.684,241.71368,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.14971,11714.976,234.29952,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.15171,11378.848,227.57696,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.15371,11048.648,220.97296,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.15571,10683.972,213.67944,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.15771,10362.768,207.25536,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.15971,10052.38,201.0476,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.16171,9709.492,194.18984,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.16371,9416.472,188.32944,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.16571,9137.284,182.74568,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.16771,8827.416,176.54832,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.16971,8571.056,171.42112,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.17171,8329.932,166.59864,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.17371,8105.76,162.1152,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.17571,7844.46,156.8892,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.17771,7644.52,152.8904,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.17971,7460.7,149.214,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.18171,7243.86,144.8772,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.18371,7085.468,141.70936,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.18571,6941.896,138.83792,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.18771,6813.924,136.27848,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.18971,6650.28,133.0056,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.19171,6545.344,130.90688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.19371,6453.772,129.07544,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.19571,6332.612,126.65224,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.19771,6263.868,125.27736,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.19971,6206.876,124.13752,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.20171,6161.428,123.22856,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.20371,6089.148,121.78296,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.20571,6064.5,121.29,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.20771,6049.992,120.99984,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.20971,6045.52,120.9104,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.21171,6018.844,120.37688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.21371,6033.664,120.67328,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.21571,6057.428,121.14856,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.21771,6089.98,121.7996,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.21971,6105.684,122.11368,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.22171,6156.488,123.12976,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.22371,6215.352,124.30704,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.22571,6282.224,125.64448,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.22771,6356.74,127.1348,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.22971,6420.96,128.4192,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.23171,6512.324,130.24648,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.23371,6610.916,132.21832,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.23571,6716.528,134.33056,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.23771,6815.484,136.30968,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.23971,6936.436,138.72872,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.24171,7063.732,141.27464,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.24371,7197.216,143.94432,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.24571,7336.576,146.73152,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.24771,7472.764,149.45528,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.24971,7624.604,152.49208,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.25171,7781.332,155.62664,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.25371,7942.688,158.85376,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.25571,8108.152,162.16304,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.25771,8271.744,165.43488,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.25971,8445.476,168.90952,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.26171,8622.016,172.44032,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.26371,8800.844,176.01688,Altemus:1973,,,,,,,,,,,,,,,
26,56,0.3488,90,0.26571,8981.44,179.6288,Altemus:1973,,,,,,,,,,,,,,,
